Year,Lvl 3 BU Desc,BU,Scenario Label,Sum Cost Cat,Source Resource Category,Source Summ Resource,Source Summ Resource Desc,Source Resource and Desc,IPS Code and Description,Funding Project,Funding Project and Description,Funding Project Desc,Reason Desc,Proj Code and Desc,IPS Code and Desc,IT Org,Operational/EDE Project,Forecast Adjustment Reason,Date,Mechanism,Column59,Month,Target Adjustment,Accounting Period,DateKey,Owner Assigned Function of Project,Source,Source Resource Code,Financial Scenario
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPITFIAH,F1PPITFIAH - Infrastructure Placeholder,,,,,,,"February PCR approved, funded from Placeholder - ServiceNow",2025-03-05 00:00:00.000,PCR,,Dec,0,12,20251201,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPITFIAH,F1PPITFIAH: IT Infrastructure & Hosting Budget ,,,,,,,FP Setup Form Approved at PBR AMI HW/Refresh HA and Exadata funded from Placeholder,2025-04-01 00:00:00.000,PBR,,Jan,0,1,20250101,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPITFIAH,F1PPITFIAH: IT Infrastructure & Hosting Budget ,,,,,,,FP Setup Form Approved at PBR AMI HW/Refresh HA and Exadata funded from Placeholder,2025-04-01 00:00:00.000,PBR,,Mar,0,3,20250301,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPITFIAH,F1PPITFIAH: IT Infrastructure & Hosting Budget ,,,,,,,FP Setup Form Approved at PBR AMI HW/Refresh HA and Exadata funded from Placeholder,2025-04-01 00:00:00.000,PBR,,Sep,0,9,20250901,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPITFIAH,F1PPITFIAH: IT Infrastructure & Hosting Budget ,,,,,,,FP Setup Form Approved at PBR AMI HW/Refresh HA and Exadata funded from Placeholder,2025-04-01 00:00:00.000,PBR,,Oct,0,10,20251001,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPITFIAH,F1PPITFIAH: IT Infrastructure & Hosting Budget ,,,,,,,FP Setup Form Approved at PBR AMI HW/Refresh HA and Exadata funded from Placeholder,2025-04-01 00:00:00.000,PBR,,Nov,0,11,20251101,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPITFIAH,F1PPITFIAH: IT Infrastructure & Hosting Budget ,,,,,,,FP Setup Form Approved at PBR AMI HW/Refresh HA and Exadata funded from Placeholder,2025-04-01 00:00:00.000,PBR,,Dec,0,12,20251201,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPITFIAH,F1PPITFIAH: IT Infrastructure & Hosting Budget ,,,,,,,April PCR approved moving funds to placeholder,2025-04-08 00:00:00.000,PCR,,Jul,0,7,20250701,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,Jan,0,1,20250101,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,Feb,0,2,20250201,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,Mar,0,3,20250301,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,Nov,0,11,20251101,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,Dec,0,12,20251201,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,Jan,0,1,20250101,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,Feb,0,2,20250201,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,Mar,0,3,20250301,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,Nov,0,11,20251101,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,Dec,0,12,20251201,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,Jan,0,1,20250101,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,Feb,0,2,20250201,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,Mar,0,3,20250301,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,Nov,0,11,20251101,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,Dec,0,12,20251201,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,Jan,0,1,20250101,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,Feb,0,2,20250201,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,Mar,0,3,20250301,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,Nov,0,11,20251101,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,Dec,0,12,20251201,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,Jan,0,1,20250101,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,Feb,0,2,20250201,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,Mar,0,3,20250301,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,Nov,0,11,20251101,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,Dec,0,12,20251201,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPITFIAH,F1PPITFIAH: IT Infrastructure & Hosting Budget ,,,,,,,Documentum May PCR approved funding from Placeholder,2025-05-05 00:00:00.000,PCR,,Oct,0,10,20251001,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPITFIAH,F1PPITFIAH: IT Infrastructure & Hosting Budget ,,,,,,,Documentum May PCR approved funding from Placeholder,2025-05-05 00:00:00.000,PCR,,Nov,0,11,20251101,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,PRL_SUMMARY,PAYROLL,003 - Base Payroll,,F1PPTID042,F1PPTID042 - IQNavigator Replacement Project (Beeline),,,,,,,Approved project IQN replacement Beeline funded from Placeholder,2025-05-05 00:00:00.000,PBR,,Sep,0,9,20250901,IT: IT,Adjusted Forecast,003,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,OGL_SUMMARY,OFFICE & GENERAL,257 - Computer Hardware Acquisitions,,F1PPTID042,F1PPTID042 - IQNavigator Replacement Project (Beeline),,,,,,,Approved project IQN replacement Beeline funded from Placeholder,2025-05-05 00:00:00.000,PBR,,Jul,0,7,20250701,IT: IT,Adjusted Forecast,257,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,OGL_SUMMARY,OFFICE & GENERAL,257 - Computer Hardware Acquisitions,,F1PPTID042,F1PPTID042 - IQNavigator Replacement Project (Beeline),,,,,,,Approved project IQN replacement Beeline funded from Placeholder,2025-05-05 00:00:00.000,PBR,,Aug,0,8,20250801,IT: IT,Adjusted Forecast,257,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,OGL_SUMMARY,OFFICE & GENERAL,257 - Computer Hardware Acquisitions,,F1PPTID042,F1PPTID042 - IQNavigator Replacement Project (Beeline),,,,,,,Approved project IQN replacement Beeline funded from Placeholder,2025-05-05 00:00:00.000,PBR,,Sep,0,9,20250901,IT: IT,Adjusted Forecast,257,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,OGL_SUMMARY,OFFICE & GENERAL,257 - Computer Hardware Acquisitions,,F1PPTID042,F1PPTID042 - IQNavigator Replacement Project (Beeline),,,,,,,Approved project IQN replacement Beeline funded from Placeholder,2025-05-05 00:00:00.000,PBR,,Oct,0,10,20251001,IT: IT,Adjusted Forecast,257,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,OGL_SUMMARY,OFFICE & GENERAL,257 - Computer Hardware Acquisitions,,F1PPTID042,F1PPTID042 - IQNavigator Replacement Project (Beeline),,,,,,,Approved project IQN replacement Beeline funded from Placeholder,2025-05-05 00:00:00.000,PBR,,Nov,0,11,20251101,IT: IT,Adjusted Forecast,257,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,OGL_SUMMARY,OFFICE & GENERAL,257 - Computer Hardware Acquisitions,,F1PPTID042,F1PPTID042 - IQNavigator Replacement Project (Beeline),,,,,,,Approved project IQN replacement Beeline funded from Placeholder,2025-05-05 00:00:00.000,PBR,,Dec,0,12,20251201,IT: IT,Adjusted Forecast,257,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,OGL_SUMMARY,OFFICE & GENERAL,256 - Computer Software Acquisitions,,F1PPTID042,F1PPTID042 - IQNavigator Replacement Project (Beeline),,,,,,,Approved project IQN replacement Beeline funded from Placeholder,2025-05-05 00:00:00.000,PBR,,Jul,0,7,20250701,IT: IT,Adjusted Forecast,256,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,OGL_SUMMARY,OFFICE & GENERAL,256 - Computer Software Acquisitions,,F1PPTID042,F1PPTID042 - IQNavigator Replacement Project (Beeline),,,,,,,Approved project IQN replacement Beeline funded from Placeholder,2025-05-05 00:00:00.000,PBR,,Aug,0,8,20250801,IT: IT,Adjusted Forecast,256,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,OGL_SUMMARY,OFFICE & GENERAL,256 - Computer Software Acquisitions,,F1PPTID042,F1PPTID042 - IQNavigator Replacement Project (Beeline),,,,,,,Approved project IQN replacement Beeline funded from Placeholder,2025-05-05 00:00:00.000,PBR,,Sep,0,9,20250901,IT: IT,Adjusted Forecast,256,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,OGL_SUMMARY,OFFICE & GENERAL,256 - Computer Software Acquisitions,,F1PPTID042,F1PPTID042 - IQNavigator Replacement Project (Beeline),,,,,,,Approved project IQN replacement Beeline funded from Placeholder,2025-05-05 00:00:00.000,PBR,,Oct,0,10,20251001,IT: IT,Adjusted Forecast,256,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,OGL_SUMMARY,OFFICE & GENERAL,256 - Computer Software Acquisitions,,F1PPTID042,F1PPTID042 - IQNavigator Replacement Project (Beeline),,,,,,,Approved project IQN replacement Beeline funded from Placeholder,2025-05-05 00:00:00.000,PBR,,Nov,0,11,20251101,IT: IT,Adjusted Forecast,256,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,OGL_SUMMARY,OFFICE & GENERAL,256 - Computer Software Acquisitions,,F1PPTID042,F1PPTID042 - IQNavigator Replacement Project (Beeline),,,,,,,Approved project IQN replacement Beeline funded from Placeholder,2025-05-05 00:00:00.000,PBR,,Dec,0,12,20251201,IT: IT,Adjusted Forecast,256,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,EEX_SUMMARY,EMPLOYEE EXPENSES,028 - Other Expenses,,F1PPTID042,F1PPTID042 - IQNavigator Replacement Project (Beeline),,,,,,,Approved project IQN replacement Beeline funded from Placeholder,2025-05-05 00:00:00.000,PBR,,Jul,0,7,20250701,IT: IT,Adjusted Forecast,028,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,EEX_SUMMARY,EMPLOYEE EXPENSES,028 - Other Expenses,,F1PPTID042,F1PPTID042 - IQNavigator Replacement Project (Beeline),,,,,,,Approved project IQN replacement Beeline funded from Placeholder,2025-05-05 00:00:00.000,PBR,,Aug,0,8,20250801,IT: IT,Adjusted Forecast,028,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,EEX_SUMMARY,EMPLOYEE EXPENSES,028 - Other Expenses,,F1PPTID042,F1PPTID042 - IQNavigator Replacement Project (Beeline),,,,,,,Approved project IQN replacement Beeline funded from Placeholder,2025-05-05 00:00:00.000,PBR,,Sep,0,9,20250901,IT: IT,Adjusted Forecast,028,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,EEX_SUMMARY,EMPLOYEE EXPENSES,028 - Other Expenses,,F1PPTID042,F1PPTID042 - IQNavigator Replacement Project (Beeline),,,,,,,Approved project IQN replacement Beeline funded from Placeholder,2025-05-05 00:00:00.000,PBR,,Oct,0,10,20251001,IT: IT,Adjusted Forecast,028,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,EEX_SUMMARY,EMPLOYEE EXPENSES,028 - Other Expenses,,F1PPTID042,F1PPTID042 - IQNavigator Replacement Project (Beeline),,,,,,,Approved project IQN replacement Beeline funded from Placeholder,2025-05-05 00:00:00.000,PBR,,Nov,0,11,20251101,IT: IT,Adjusted Forecast,028,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,EEX_SUMMARY,EMPLOYEE EXPENSES,028 - Other Expenses,,F1PPTID042,F1PPTID042 - IQNavigator Replacement Project (Beeline),,,,,,,Approved project IQN replacement Beeline funded from Placeholder,2025-05-05 00:00:00.000,PBR,,Dec,0,12,20251201,IT: IT,Adjusted Forecast,028,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,OTD_SUMMARY,CONTINGENCY,599 - Contingency,,F1PPTID042,F1PPTID042 - IQNavigator Replacement Project (Beeline),,,,,,,Approved project IQN replacement Beeline funded from Placeholder,2025-05-05 00:00:00.000,PBR,,Jul,0,7,20250701,IT: IT,Adjusted Forecast,599,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,OUT_SUMMARY,OUTSOURCING RESOURCES,715 - Outsourcer,,F1PPTID035,F1PPTID035 - Supply Chain Optimization T&D Maximo,,,,,,,FP Setup Form Approved at PBR T&D Maximo Supply Chain funded from Placeholder,2025-04-01 00:00:00.000,PBR,,Jan,0,1,20250101,IT: IT,Adjusted Forecast,715,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,OUT_SUMMARY,OUTSOURCING RESOURCES,715 - Outsourcer,,F1PPTID035,F1PPTID035 - Supply Chain Optimization T&D Maximo,,,,,,,FP Setup Form Approved at PBR T&D Maximo Supply Chain funded from Placeholder,2025-04-01 00:00:00.000,PBR,,Feb,0,2,20250201,IT: IT,Adjusted Forecast,715,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,CTC_SUMMARY,CONTRACT WORK,249 - Other Outside Contract Service,,F1PPTID035,F1PPTID035 - Supply Chain Optimization T&D Maximo,,,,,,,FP Setup Form Approved at PBR T&D Maximo Supply Chain funded from Placeholder,2025-04-01 00:00:00.000,PBR,,Jan,0,1,20250101,IT: IT,Adjusted Forecast,249,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,CTC_SUMMARY,CONTRACT WORK,249 - Other Outside Contract Service,,F1PPTID035,F1PPTID035 - Supply Chain Optimization T&D Maximo,,,,,,,FP Setup Form Approved at PBR T&D Maximo Supply Chain funded from Placeholder,2025-04-01 00:00:00.000,PBR,,Feb,0,2,20250201,IT: IT,Adjusted Forecast,249,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,PRL_SUMMARY,PAYROLL,003 - Base Payroll,,F1PPTID035,F1PPTID035 - Supply Chain Optimization T&D Maximo,,,,,,,FP Setup Form Approved at PBR T&D Maximo Supply Chain funded from Placeholder,2025-04-01 00:00:00.000,PBR,,Jan,0,1,20250101,IT: IT,Adjusted Forecast,003,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,PRL_SUMMARY,PAYROLL,003 - Base Payroll,,F1PPTID035,F1PPTID035 - Supply Chain Optimization T&D Maximo,,,,,,,FP Setup Form Approved at PBR T&D Maximo Supply Chain funded from Placeholder,2025-04-01 00:00:00.000,PBR,,Feb,0,2,20250201,IT: IT,Adjusted Forecast,003,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,PRL_SUMMARY,PAYROLL,003 - Base Payroll,,F1PPTID035,F1PPTID035 - Supply Chain Optimization T&D Maximo,,,,,,,FP Setup Form Approved at PBR T&D Maximo Supply Chain funded from Placeholder,2025-04-01 00:00:00.000,PBR,,Jan,0,1,20250101,IT: IT,Adjusted Forecast,003,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,PRL_SUMMARY,PAYROLL,003 - Base Payroll,,F1PPTID035,F1PPTID035 - Supply Chain Optimization T&D Maximo,,,,,,,FP Setup Form Approved at PBR T&D Maximo Supply Chain funded from Placeholder,2025-04-01 00:00:00.000,PBR,,Feb,0,2,20250201,IT: IT,Adjusted Forecast,003,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,PRL_SUMMARY,PAYROLL,003 - Base Payroll,,F1PPTID035,F1PPTID035 - Supply Chain Optimization T&D Maximo,,,,,,,FP Setup Form Approved at PBR T&D Maximo Supply Chain funded from Placeholder,2025-04-01 00:00:00.000,PBR,,Mar,0,3,20250301,IT: IT,Adjusted Forecast,003,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,PRL_SUMMARY,PAYROLL,003 - Base Payroll,,F1PPTID035,F1PPTID035 - Supply Chain Optimization T&D Maximo,,,,,,,FP Setup Form Approved at PBR T&D Maximo Supply Chain funded from Placeholder,2025-04-01 00:00:00.000,PBR,,Apr,0,4,20250401,IT: IT,Adjusted Forecast,003,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,PRL_SUMMARY,PAYROLL,003 - Base Payroll,,F1PPTID035,F1PPTID035 - Supply Chain Optimization T&D Maximo,,,,,,,FP Setup Form Approved at PBR T&D Maximo Supply Chain funded from Placeholder,2025-04-01 00:00:00.000,PBR,,May,0,5,20250501,IT: IT,Adjusted Forecast,003,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,PRL_SUMMARY,PAYROLL,003 - Base Payroll,,F1PPTID035,F1PPTID035 - Supply Chain Optimization T&D Maximo,,,,,,,FP Setup Form Approved at PBR T&D Maximo Supply Chain funded from Placeholder,2025-04-01 00:00:00.000,PBR,,Jun,0,6,20250601,IT: IT,Adjusted Forecast,003,Adjusted Forecast
